"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2019-12-16 20:30:00 +0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2019-12-16 20:45:00 +0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2019-12-16 21:00:00 +0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2019-12-16 21:15:00 +0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2019-12-16 21:30:00 +0000",0.223,0.62,0.807,4,-51.333,71.667,24.667,0.62,224.84,65.183,9.313,0.73,0.3,0.137,0.223,0.807,0.047,0.323,0.387,19738.667,0,876.73,NA,0.323,220.313,57.007,6.547,0.777,0.24,0.153,0.047,0.387,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2019-12-16 21:45:00 +0000",74.416,268.381,488.587,14,-51.714,74,23.143,179.037,15670.181,4894.69,2500.867,784.306,305.584,187.131,49.546,326.069,75.959,255,461.164,19474.286,0,876.9,NA,169.983,15794.037,4928.554,2522.957,716.476,229.156,158.41,50.541,307.517,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2019-12-16 22:00:00 +0000",16.652,47.185,77.096,29,-53,76.75,21.625,34.351,3477.13,1029.852,401.294,116.859,41.586,25.926,13.079,55.952,16.874,43.044,66.481,19671,0,877.009,NA,31.488,3455.146,1014.949,372.551,95.48,24.986,16.696,13.231,48.642,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2019-12-16 22:15:00 +0000",0,0.066,0.397,44,-52.571,78.429,20.857,0.066,61.834,18.364,5.99,1.69,0.544,0.36,0,0.397,0,0.06,0.259,19442.286,0,877.024,NA,0.06,52.341,14.801,3.536,0.906,0.23,0.091,0,0.259,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2019-12-16 22:30:00 +0000",0,0,0.026,59,-53.75,79.5,20,0,27.922,8.118,1.448,0.109,0.06,0.06,0,0.026,0,0,0,19437,0,877.186,NA,0,22.748,5.982,1.101,0.051,0,0,0,0,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2019-12-16 22:45:00 +0000",0,0,0.027,74,-54.714,80.143,19.429,0,27.566,7.58,1.363,0.189,0.067,0,0,0.027,0,0,0,19491.429,0,877.416,NA,0,19.81,4.893,0.463,0.031,0,0,0,0,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2019-12-16 23:00:00 +0000",0,0,0.024,88,-54,81,19,0,23.689,6.729,1.169,0.104,0.049,0.049,0,0.024,0,0,0,19296,0,877.711,NA,0,18.434,4.493,0.577,0.084,0.033,0.033,0,0,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 06:00:00 +0000",11.533,17.448,18.155,9,-39.333,74.167,26.333,17.448,2152.193,614.888,110.25,9.837,1.03,0.442,11.533,18.155,12.403,18.198,19.032,17717.333,0,1001.122,NA,18.198,2470.68,681.203,111.82,7.752,1.025,0.545,12.403,19.032,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 06:15:00 +0000",9.148,14.019,14.578,23,-39,79.25,21.75,14.019,1793.648,508.668,85.425,8.488,0.801,0.248,9.148,14.578,10.025,14.196,14.662,18885,0,1000.976,NA,14.196,1954.11,544.315,86.676,5.608,0.379,0.19,10.025,14.662,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 06:30:00 +0000",7.384,10.669,11.337,38,-39.429,81.857,19.714,10.669,1451.223,413.343,66.624,5.4,0.976,0.353,7.384,11.337,8.2,11.37,11.85,18915.429,0,1000.84,NA,11.37,1589.737,444.039,67.577,4.041,0.499,0.124,8.2,11.85,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 06:45:00 +0000",5.754,8.55,9.095,53,-38.25,83,19,8.55,1177.664,334.924,53.578,4.366,0.798,0.412,5.754,9.095,6.579,8.874,9.13,18746,0,1000.924,NA,8.874,1332.918,366.806,51.221,2.261,0.154,0.089,6.579,9.13,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 07:00:00 +0000",5.053,7.397,7.73,68,-37.286,83.571,18.286,7.397,1026.843,291.981,46.04,3.879,0.37,0.189,5.053,7.73,5.276,7.054,7.283,18829.714,0,1000.99,NA,7.054,1095.046,303.113,41.927,1.667,0.28,0.126,5.276,7.283,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 07:15:00 +0000",4.231,6.064,6.279,83,-39,82.5,18.125,6.064,896.61,253.778,37.528,2.78,0.261,0.099,4.231,6.279,4.524,6.059,6.321,18618,0,1000.846,NA,6.059,962.195,266.385,34.075,2.094,0.235,0.21,4.524,6.321,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 07:30:00 +0000",3.057,4.547,4.636,98,-39,81.143,19,4.547,717.679,203.007,28.257,1.891,0.119,0,3.057,4.636,3.926,4.967,5.181,18706.286,0,1000.716,NA,4.967,844.717,231.373,26.577,1.046,0.191,0.094,3.926,5.181,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 07:45:00 +0000",2.574,3.899,4.086,113,-38.375,80,19.875,3.899,614.554,174.001,26.021,2.149,0.226,0.172,2.574,4.086,2.921,4.135,4.362,18810,0,1000.749,NA,4.135,693.815,193.409,24.559,1.811,0.248,0.102,2.921,4.362,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 08:00:00 +0000",2.017,3.057,3.271,128,-38.286,79,20,3.057,533.684,151.63,21.763,1.489,0.259,0.189,2.017,3.271,2.699,3.653,3.819,18585.143,0,1000.833,NA,3.653,630.529,175.673,21.357,1.461,0.233,0,2.699,3.819,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 08:15:00 +0000",1.788,2.911,3.194,143,-40,79,20,2.911,517.261,145.001,22.77,2.029,0.386,0.179,1.788,3.194,2.119,2.838,2.994,18746,0,1000.922,NA,2.838,563.575,156.794,17.771,0.795,0.129,0.129,2.119,2.994,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 08:30:00 +0000",1.493,2.397,2.469,158,-38.429,79,20,2.397,468.013,132.159,18.947,0.817,0.131,0.06,1.493,2.469,1.95,2.541,2.66,18731.429,0,1000.964,NA,2.541,508.406,140.261,14.729,0.926,0.116,0.061,1.95,2.66,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 08:45:00 +0000",1.342,2.198,2.278,173,-37.375,79,20,2.198,423.508,120.805,16.712,0.854,0.096,0.096,1.342,2.278,1.649,2.28,2.386,18512,0,1000.901,NA,2.28,469.45,129.648,14.188,0.874,0.091,0.091,1.649,2.386,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 09:00:00 +0000",1.24,1.91,1.937,188,-37.714,79,20,1.91,387.843,109.626,14.531,0.586,0.057,0,1.24,1.937,1.16,1.776,1.936,18707.429,0,1000.837,NA,1.776,413.88,113.656,13.431,0.976,0.177,0.139,1.16,1.936,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 09:15:00 +0000",1.19,1.861,1.931,203,-37.75,79,20,1.861,373.028,104.421,13.845,0.62,0.121,0.056,1.19,1.931,0.94,1.552,1.605,18810,0,1000.778,NA,1.552,389.956,107.608,11.264,0.806,0.024,0,0.94,1.605,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 09:30:00 +0000",0.943,1.617,1.761,218,-38,79,20,1.617,358.271,102.934,14.193,0.654,0.186,0.186,0.943,1.761,0.799,1.234,1.274,18877.714,0,1000.783,NA,1.234,342.616,94.72,9.837,0.554,0.057,0.029,0.799,1.274,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 09:45:00 +0000",0.892,1.512,1.63,233,-39,79,20,1.512,352.295,99.482,14.322,0.949,0.154,0.101,0.892,1.63,0.768,1.256,1.282,18704,0,1000.831,NA,1.256,359.198,97.854,11.238,0.588,0.024,0.024,0.768,1.282,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 10:00:00 +0000",0.937,1.53,1.574,248,-37.714,79,20,1.53,355.577,99.994,14.68,0.681,0.07,0,0.937,1.574,0.874,1.227,1.25,18828.571,0,1000.946,NA,1.227,359.971,96.729,10.701,0.377,0,0,0.874,1.25,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 10:15:00 +0000",1.012,1.771,1.858,263,-36.625,79,20,1.771,347.564,99.666,14.895,0.876,0.119,0.119,1.012,1.858,0.912,1.42,1.521,18704,0,1001.151,NA,1.42,345.948,95.745,11.118,0.759,0.094,0,0.912,1.521,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 10:30:00 +0000",0.966,1.631,1.789,278,-38,79,20,1.631,334.026,94.667,14.801,0.943,0.179,0.13,0.966,1.789,1.041,1.5,1.566,18739.429,0,1001.367,NA,1.5,357.924,99.824,11.13,0.423,0.057,0.057,1.041,1.566,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 10:45:00 +0000",1.125,1.825,1.894,293,-38.375,79,20,1.825,365.59,105.284,15.401,1.139,0.141,0,1.125,1.894,1.055,1.655,1.751,18554,0,1001.639,NA,1.655,389.702,107.989,12.066,0.582,0.102,0.05,1.055,1.751,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 11:00:00 +0000",1.299,2.074,2.179,308,-40,79,20,2.074,380.574,110.093,18.08,1.033,0.207,0,1.299,2.179,1.421,1.974,2.121,18756.571,0,1001.99,NA,1.974,400.039,112.236,14.243,1.016,0.033,0,1.421,2.121,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 11:15:00 +0000",1.475,2.195,2.352,323,-39.625,79,20,2.195,403.781,116.755,17.93,1.025,0.246,0.048,1.475,2.352,1.451,2.212,2.365,18768,0,1002.244,NA,2.212,436.651,123.73,15.462,1.06,0.215,0.058,1.451,2.365,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 11:30:00 +0000",1.7,2.701,2.909,338,-39.429,79,20,2.701,451.23,128.04,21.87,1.717,0.299,0.104,1.7,2.909,1.681,2.241,2.334,18609.143,0,1002.453,NA,2.241,456.826,126.956,15.674,0.637,0.104,0.104,1.681,2.334,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 11:45:00 +0000",1.599,2.57,2.716,353,-39.25,79,20,2.57,439.07,126.222,21.469,1.485,0.169,0.064,1.599,2.716,1.535,2.38,2.461,18639,0,1002.745,NA,2.38,470.899,133.541,17.981,1.1,0.026,0,1.535,2.461,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 12:00:00 +0000",1.599,2.729,2.814,368,-37.571,79,20,2.729,455.174,131.161,21.023,1.884,0.174,0,1.599,2.814,1.649,2.317,2.459,18707.429,0,1002.96,NA,2.317,464.919,129.631,18.679,1.099,0.151,0.124,1.649,2.459,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 12:15:00 +0000",1.782,2.956,3.234,383,-39.125,79,20,2.956,461.636,133.932,22.044,2.171,0.402,0.246,1.782,3.234,1.891,2.799,2.876,18725,0,1003.179,NA,2.799,489.564,139.861,18.759,1.195,0.134,0.031,1.891,2.876,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 12:30:00 +0000",1.666,2.69,2.813,398,-38.286,79,20,2.69,472.256,135.856,21.717,1.119,0.194,0,1.666,2.813,1.907,2.754,2.914,18730.286,0,1003.403,NA,2.754,504.94,142.816,20.137,1.06,0.144,0.029,1.907,2.914,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 12:45:00 +0000",1.805,3.159,3.33,413,-36.875,78,20,3.159,469.456,136.05,23.791,2.45,0.311,0.11,1.805,3.33,1.909,2.838,2.979,18768,0,1003.585,NA,2.838,498.312,140.106,20.498,1.311,0.14,0.021,1.909,2.979,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 13:00:00 +0000",1.836,3.066,3.189,428,-37.714,78,20,3.066,464.901,133.557,24.667,2.063,0.184,0.12,1.836,3.189,1.839,2.801,3.06,18585.143,0,1003.797,NA,2.801,499.697,142.274,22.111,1.287,0.299,0.187,1.839,3.06,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 13:15:00 +0000",1.746,2.95,3.092,443,-37.375,78,20,2.95,466.899,135.756,23.88,1.855,0.22,0.109,1.746,3.092,1.864,2.801,3.046,18810,0,1004.071,NA,2.801,482.551,138.909,19.154,1.704,0.221,0.139,1.864,3.046,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 13:30:00 +0000",1.86,3.11,3.153,458,-38.714,78,20,3.11,474.317,137.361,24.704,1.507,0.057,0.057,1.86,3.153,1.866,2.66,2.841,18877.714,0,1004.399,NA,2.66,487.913,137.619,18.646,1.159,0.219,0.066,1.866,2.841,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 13:45:00 +0000",1.519,2.748,2.906,473,-37.375,78,20,2.748,452.529,131.644,23.822,1.64,0.188,0.086,1.519,2.906,1.698,2.49,2.718,18704,0,1004.575,NA,2.49,466.884,131.791,19.046,1.241,0.215,0.132,1.698,2.718,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 14:00:00 +0000",1.643,2.893,3.179,488,-36.714,78,20,2.893,443.509,129.29,22.469,2.369,0.469,0.221,1.643,3.179,1.874,2.79,2.853,18634.286,0,1004.754,NA,2.79,479.813,135.209,19.436,0.85,0.071,0.036,1.874,2.853,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 14:15:00 +0000",1.674,2.729,2.771,503,-37.625,78,20,2.729,442.944,128.142,21.766,1.41,0.058,0.058,1.674,2.771,1.578,2.305,2.408,18725,0,1004.891,NA,2.305,455.056,127.14,17.67,0.628,0.112,0.028,1.578,2.408,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 14:30:00 +0000",1.414,2.466,2.701,518,-39.571,78,20,2.466,416.193,118.73,20.906,1.754,0.353,0.124,1.414,2.701,1.603,2.387,2.464,18755.429,0,1005.1,NA,2.387,448.17,126.853,17.167,0.72,0.069,0.036,1.603,2.464,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 14:45:00 +0000",1.646,2.721,2.821,533,-38.25,78,20,2.721,431.776,125.678,21.065,1.648,0.138,0.049,1.646,2.821,1.535,2.38,2.514,18938,0,1005.445,NA,2.38,451.205,126.186,17.61,1.182,0.138,0.09,1.535,2.514,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 15:00:00 +0000",1.449,2.514,2.751,548,-38,78,20,2.514,414.243,120.049,21.823,1.736,0.351,0.17,1.449,2.751,1.443,2.233,2.474,18561.143,0,1005.623,NA,2.233,457.457,130.64,18.403,1.247,0.283,0.16,1.443,2.474,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 15:15:00 +0000",1.681,2.904,3.315,563,-36.625,78,21.5,2.904,458.081,131.698,23.06,2.004,0.629,0.248,1.681,3.315,1.592,2.454,2.676,18704,0,1005.748,NA,2.454,458.228,128.554,18.015,1.451,0.256,0.132,1.592,2.676,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 15:30:00 +0000",1.957,3.39,3.987,578,-36.857,78,22,3.39,529.176,152.657,27.441,2.577,0.846,0.453,1.957,3.987,2.343,3.454,3.757,18900.571,0,1006.026,NA,3.454,565.263,159.143,26.007,1.543,0.263,0.217,2.343,3.757,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 15:45:00 +0000",1.921,3.204,3.431,593,-37.25,78,22,3.204,494.282,144.596,24.871,2.126,0.365,0.208,1.921,3.431,1.945,3.019,3.184,18711,0,1006.208,NA,3.019,510.641,145.786,22.011,1.398,0.144,0.089,1.945,3.184,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 16:00:00 +0000",1.713,2.86,3.171,608,-36.571,78,22,2.86,465.001,133.781,25.52,1.779,0.446,0.143,1.713,3.171,1.876,2.839,2.98,18561.143,0,1006.44,NA,2.839,493.001,139.651,21.849,1.367,0.189,0.064,1.876,2.98,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
"2020-01-13 16:15:00 +0000",1.772,2.808,3.041,623,-37,78,21.625,2.808,456.414,132.122,22.875,1.569,0.322,0.218,1.772,3.041,1.738,2.592,2.815,18661,0,1006.33,NA,2.592,479.409,134.64,17.764,1.212,0.13,0.075,1.738,2.815,43955,"6147 N Maplewood Living Room",41.993674,-87.6932,"inside","PMS5003+PMS5003+BME280"
