"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2020-03-09 16:45:00 +0000",12.428,16.885,17.799,25,-65,68,33.125,16.885,2255.248,639.658,76.014,9.989,1.235,0.464,12.428,17.799,12.952,17.649,18.922,18804,0,994.586,NA,17.649,2385.391,662.051,101.068,6.014,1.495,1.305,12.952,18.922,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 17:00:00 +0000",12.509,17.211,18.273,40,-64.857,68,33.143,17.211,2273.414,647.954,80.913,10.446,1.671,0.616,12.509,18.273,12.663,17.56,18.717,19011.429,0,994.573,NA,17.56,2374.276,663.507,96.069,7.281,1.286,0.969,12.663,18.717,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 17:15:00 +0000",12.669,16.985,17.884,55,-65,68,33,16.985,2278.588,655.385,79.308,8.821,1.381,0.461,12.669,17.884,13.029,17.698,18.894,18957,0,994.335,NA,17.698,2382.2,661.878,96.554,6.875,1.659,1.1,13.029,18.894,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 17:30:00 +0000",12.771,17.45,17.83,70,-65.143,68.571,31.857,17.45,2298.227,660.154,81.26,9.067,0.593,0.14,12.771,17.83,13.05,17.464,18.6,19021.714,0,994.156,NA,17.464,2418.351,670.699,98.461,5.844,1.474,0.803,13.05,18.6,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 17:45:00 +0000",15.061,21.88,22.684,85,-65.25,69,30.875,21.878,2683.266,776.6,108.571,13.78,1.246,0.294,15.061,22.684,15.161,21.5,22.934,18714,0,993.901,NA,21.5,2766.94,775.634,125.621,8.314,1.622,1.4,15.161,22.934,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 18:00:00 +0000",18.209,26.074,26.72,100,-62.286,69,30,26.021,3144.791,914.506,131.657,15.973,0.913,0.164,18.144,26.72,18.053,26.109,27.219,18753.143,0,993.647,NA,26.039,3201.416,905.006,155.867,9.324,1.407,0.94,18,27.219,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 18:15:00 +0000",21.271,31.518,32.972,115,-62.25,69,29.75,30.418,3601.83,1053.351,171.175,21.901,2.104,0.472,20.515,32.972,20.361,29.814,31.119,18842,0,993.352,NA,29.292,3621.616,1025.268,189.385,9.909,1.415,1.014,19.799,31.119,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 18:30:00 +0000",22.09,33.401,34.633,130,-62.286,68.857,29,31.737,3762.253,1097.734,177.681,25.397,1.776,0.534,21.05,34.633,21.914,32.859,35.31,18753.143,0,993.09,NA,31.463,3809.034,1086.751,211.91,15.241,2.831,2.016,20.906,35.31,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 18:45:00 +0000",20.865,31.191,32.664,145,-62.375,68.25,29.375,30.254,3524.788,1036.981,169.084,22.628,2.036,0.904,20.172,32.664,20.019,29.305,30.714,18842,0,992.904,NA,28.76,3541.721,998.702,188.135,11.415,1.332,0.889,19.538,30.714,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 19:00:00 +0000",16.26,23.85,24.793,160,-62,68,30.571,23.841,2813.326,818.704,124.676,17.041,1.396,0.574,16.26,24.793,15.497,22.47,23.891,18802.286,0,992.45,NA,22.47,2804.773,791.134,136.893,9.494,1.581,1.086,15.497,23.891,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 19:15:00 +0000",14.74,20.571,21.552,175,-62.625,68,31.25,20.571,2568.83,747.052,103.59,11.636,1.306,0.278,14.74,21.552,14.654,20.666,22.059,18884,0,992.389,NA,20.666,2658.614,744.046,125.932,7.426,1.44,0.968,14.654,22.059,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 19:30:00 +0000",13.24,18.517,19.531,190,-60.286,68,32.143,18.517,2331.596,677.574,92.04,10.604,1.363,0.471,13.24,19.531,13.219,18.32,19.34,18802.286,0,992.01,NA,18.32,2410.64,674.527,108.737,6.601,1.24,0.693,13.219,19.34,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 19:45:00 +0000",9.791,13.305,14.195,205,-68.125,68,33.125,13.305,1809.311,516.558,64.429,7.181,1.181,0.478,9.791,14.195,10.046,13.966,14.921,18990,0,991.874,NA,13.966,1906.022,533.082,81.391,5.834,1.125,0.781,10.046,14.921,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 20:00:00 +0000",9.07,12.52,13.303,220,-72.429,68,33.714,12.52,1704.314,485.51,61.327,7.64,1.04,0.411,9.07,13.303,9.224,12.881,13.736,19069.714,0,991.684,NA,12.881,1752.129,486.52,74.359,5.626,1.117,0.717,9.224,13.736,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 20:15:00 +0000",8.374,11.591,12.338,235,-69.875,68,33,11.591,1575.924,448.58,53.855,7.081,1.151,0.444,8.374,12.338,8.194,11.255,12.086,18778,0,991.628,NA,11.255,1634.011,451.3,63.611,4.348,1.101,0.739,8.194,12.086,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 20:30:00 +0000",7.2,9.807,10.573,250,-70.857,67.429,33,9.807,1396.227,396.03,47.43,5.63,1.171,0.339,7.2,10.573,7.303,10.149,11.123,18851.429,0,991.426,NA,10.149,1446.12,402.07,60.746,4.66,1.089,0.697,7.303,11.123,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 20:45:00 +0000",6.16,8.775,9.399,265,-69.875,67.25,33.625,8.775,1241.606,353.992,42.824,4.872,0.855,0.484,6.16,9.399,6.268,8.678,9.605,18884,0,991.854,NA,8.678,1278.734,352.625,50.812,4.461,1.181,0.73,6.268,9.605,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 21:00:00 +0000",5.35,8.063,9.147,280,-71.286,67,35.714,8.063,1093.617,313.221,42.959,7.25,1.426,0.62,5.35,9.147,5.166,8.084,9.017,18996.571,0,991.74,NA,8.084,1151.469,313.313,50.639,5.061,1.171,0.779,5.166,9.017,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 21:15:00 +0000",4.978,7.434,8.461,295,-72.875,67,36.375,7.434,1062.815,301.57,39.276,6.845,1.479,0.655,4.978,8.461,5.182,7.686,8.739,18735,0,991.708,NA,7.686,1111.485,310.219,47.691,4.468,1.401,0.889,5.182,8.739,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 21:30:00 +0000",4.714,6.841,7.664,310,-73.143,67,37,6.841,994.527,282.194,35.146,4.439,1.201,0.714,4.714,7.664,4.976,7.224,8.279,18754.286,0,991.11,NA,7.224,1048.513,291.894,44.086,4.719,1.357,0.953,4.976,8.279,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 21:45:00 +0000",4.57,6.535,7.234,325,-73.875,67,37.125,6.535,976.602,280.539,34.515,4.466,0.982,0.418,4.57,7.234,4.678,6.852,7.834,19012,0,990.852,NA,6.852,1037.73,284.198,44.029,3.67,1.246,0.859,4.678,7.834,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 22:00:00 +0000",4.246,6.564,7.847,340,-72.857,66.857,37.143,6.564,929.133,261.796,35.961,6.969,1.956,0.563,4.246,7.847,4.453,6.496,7.17,18947.429,0,990.694,NA,6.496,958.394,265.867,40.039,3.624,0.776,0.447,4.453,7.17,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 22:15:00 +0000",4.204,6.251,7.365,355,-69.875,66,39.125,6.251,911.371,260.736,36.3,5.228,1.571,0.524,4.204,7.365,4.265,6.506,7.144,18948,0,990.505,NA,6.506,949.002,263.074,41.63,4.014,0.946,0.466,4.265,7.144,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 22:30:00 +0000",4.136,5.751,6.539,370,-69.857,66,37.857,5.751,899.586,254.651,30.871,3.739,1.08,0.313,4.136,6.539,4.313,6.206,7.153,18705.143,0,990.111,NA,6.206,967.966,264.71,36.607,3.669,1.067,0.927,4.313,7.153,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 22:45:00 +0000",4.208,5.885,6.95,385,-70.125,66,36.5,5.885,891.525,252.938,30.58,4.829,1.665,0.444,4.208,6.95,4.266,6.206,7.414,18820,0,989.948,NA,6.206,952.195,260.882,37.864,4.252,1.526,1.078,4.266,7.414,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 23:00:00 +0000",3.907,5.55,6.297,400,-69.571,66,34.571,5.55,826.773,237.991,29.043,4.211,1.173,0.22,3.907,6.297,3.674,5.559,5.91,18899.429,0,989.983,NA,5.559,861.994,236.731,35.03,2.7,0.35,0.246,3.674,5.91,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 23:15:00 +0000",3.384,5.191,5.951,415,-71,66,34.125,5.191,785.668,223.414,28.975,4.536,1.22,0.356,3.384,5.951,3.709,5.541,6.061,18778,0,990.07,NA,5.541,844.05,233.821,35.402,2.84,0.655,0.446,3.709,6.061,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 23:30:00 +0000",3.403,5.034,5.593,430,-69.857,65.857,34,5.034,751.741,212.693,27.183,4.24,0.884,0.167,3.403,5.593,3.626,5.199,5.784,18899.429,0,990.131,NA,5.199,817.933,224.77,33.004,3.157,0.76,0.42,3.626,5.784,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-09 23:45:00 +0000",3.785,5.378,6.371,445,-72.25,65.75,34.5,5.378,840.142,237.354,28.686,4.524,1.396,0.545,3.785,6.371,3.999,5.761,6.176,18841,0,990.085,NA,5.761,886.894,246.71,34.768,2.841,0.455,0.258,3.999,6.176,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 00:00:00 +0000",4.176,6.117,7.079,460,-71.286,65,36.571,6.117,892.894,252.596,32.767,4.996,1.459,0.403,4.176,7.079,4.079,5.92,6.741,18924.571,0,990.031,NA,5.92,926.999,254.279,38.801,3.18,1.163,0.516,4.079,6.741,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 00:15:00 +0000",3.781,5.705,6.752,475,-72.125,64.75,39.375,5.705,838.911,238.059,32.134,5.189,1.579,0.576,3.781,6.752,4.03,6.061,6.86,18991,0,990.02,NA,6.061,910.395,251.771,38.355,3.478,1.014,0.628,4.03,6.86,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 00:30:00 +0000",4.693,6.923,7.639,490,-70,64,42.714,6.923,983.681,281.319,38.093,5.383,1.113,0.43,4.693,7.639,4.713,7.019,7.533,18850.286,0,990.029,NA,7.019,1021.437,283.996,43.241,3.68,0.556,0.384,4.713,7.533,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 00:45:00 +0000",5.842,8.154,9.118,505,-70.875,63.125,44.625,8.154,1180.268,337.244,43.212,5.415,1.435,0.384,5.842,9.118,5.958,8.472,9.111,18735,0,989.471,NA,8.472,1211.142,335.185,52.239,3.784,0.805,0.434,5.958,9.111,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 01:00:00 +0000",6.986,9.791,10.534,520,-68,63,45.714,9.791,1355.58,387.579,48.526,6.497,1.183,0.197,6.986,10.534,6.814,10.13,10.77,18948.571,0,989.224,NA,10.13,1395.191,386.997,64.009,4.304,0.799,0.55,6.814,10.77,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 01:15:00 +0000",7.176,10.032,10.682,535,-71.5,63,45.875,10.032,1394.722,399.294,53.14,5.526,0.945,0.412,7.176,10.682,7.362,10.321,11.146,18948,0,988.886,NA,10.321,1447.59,403.259,58.108,5.04,1.022,0.748,7.362,11.146,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 01:30:00 +0000",7.389,10.174,10.689,550,-74.571,63,45.429,10.174,1428.473,410.099,53.003,5.124,0.866,0.119,7.389,10.689,7.813,10.854,11.741,18801.143,0,988.839,NA,10.854,1533.446,421.947,62.976,4.284,1.254,0.92,7.813,11.741,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 01:45:00 +0000",7.729,11.06,11.922,565,-74.625,63,45.625,11.06,1461.742,420.688,55.278,8.055,1.274,0.499,7.729,11.922,8.025,11.245,12.149,18884,0,988.899,NA,11.245,1568.409,438.109,66.316,4.498,1.116,0.778,8.025,12.149,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 02:00:00 +0000",8.174,11.409,12.31,580,-73.857,63,46,11.409,1548.086,444.32,59.646,6.494,1.234,0.439,8.174,12.31,8.607,11.971,12.896,18850.286,0,988.831,NA,11.971,1657.559,460.837,70.626,4.884,1.209,0.709,8.607,12.896,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 02:15:00 +0000",8.631,11.83,12.71,595,-74.375,62.875,47,11.83,1618.316,465.139,60.18,6.356,1.24,0.479,8.631,12.71,8.602,12.252,12.991,18714,0,988.549,NA,12.252,1697.365,471.578,71.589,4.438,0.978,0.6,8.602,12.991,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 02:30:00 +0000",8.82,12.269,12.941,610,-74.429,62.286,48.857,12.269,1645.456,472.231,62.761,6.94,0.95,0.467,8.82,12.941,8.857,12.481,13.087,19045.714,0,988.441,NA,12.481,1708.043,477.346,73.264,5.106,0.651,0.456,8.857,13.087,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 02:45:00 +0000",8.492,12.004,12.576,625,-70.125,62,52,12.004,1580.184,455.029,60.689,7.12,0.756,0.446,8.492,12.576,8.492,12.251,13.098,18842,0,988.391,NA,12.251,1647.908,459.03,73.418,5.902,1.049,0.408,8.492,13.098,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 03:00:00 +0000",8.391,11.524,12.729,640,-67.571,62,54.286,11.524,1562.629,448.956,56.529,6.679,1.921,0.463,8.391,12.729,8.296,11.911,12.994,18851.429,0,988.203,NA,11.911,1619.873,451.303,71.873,5.463,1.276,0.656,8.296,12.994,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 03:15:00 +0000",8.13,11.296,12.369,655,-72.625,62,55,11.296,1545.215,444.344,56.709,6.541,1.534,0.692,8.13,12.369,8.089,11.602,12.374,18884,0,987.962,NA,11.602,1612.108,446.384,69.234,5.224,0.851,0.644,8.089,12.374,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 03:30:00 +0000",8.014,11.364,12.241,670,-71.571,62,56.571,11.364,1514.07,436.027,59.214,6.914,1.347,0.467,8.014,12.241,8.081,11.644,12.644,18656,0,987.963,NA,11.644,1612.047,442.984,69.341,5.357,1.247,0.894,8.081,12.644,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 03:45:00 +0000",7.788,10.616,11.341,685,-71.5,62,57.75,10.616,1481.719,423.682,53.325,5.805,1.095,0.386,7.788,11.341,7.982,11.192,11.915,18969,0,987.698,NA,11.192,1574.771,434.209,66.511,4.128,0.899,0.622,7.982,11.915,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 04:00:00 +0000",8.116,10.891,11.654,700,-69.714,62,58.143,10.891,1516.557,435.319,54.689,5.091,0.996,0.563,8.116,11.654,8.214,11.577,12.367,18850.286,0,987.497,NA,11.577,1585.06,438.36,67.397,5.219,1.087,0.481,8.214,12.367,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 04:15:00 +0000",7.92,11.242,11.784,715,-69.75,62,59.125,11.242,1493.395,429.289,55.961,7.205,0.695,0.234,7.92,11.784,8.18,11.462,12.23,18757,0,987.27,NA,11.462,1585.434,441.506,68.004,4.934,0.966,0.289,8.18,12.23,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 04:30:00 +0000",7.626,10.527,11.224,730,-69.857,62,59.857,10.527,1426.969,409.241,50.359,6.321,0.914,0.569,7.626,11.224,7.596,10.903,11.573,18705.143,0,987.204,NA,10.903,1538.376,430.856,64.423,4.143,0.811,0.699,7.596,11.573,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 04:45:00 +0000",7.181,10,10.781,745,-72.625,61.625,60.875,10,1379.954,395.25,49.55,5.818,1.112,0.418,7.181,10.781,7.459,10.439,11.269,18906,0,986.946,NA,10.439,1513.562,415.865,62.404,4.18,0.974,0.646,7.459,11.269,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 05:00:00 +0000",7.029,9.811,10.327,760,-72.571,61.143,61.857,9.811,1343.844,386.724,49.139,5.607,0.819,0.321,7.029,10.327,7.017,9.851,10.741,18753.143,0,986.717,NA,9.851,1432.314,395.171,61.037,3.979,1.003,0.744,7.017,10.741,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 05:15:00 +0000",6.945,9.265,9.619,775,-72.625,61.5,62,9.265,1313.529,376.056,45.971,4.732,0.544,0.114,6.945,9.619,6.68,9.156,9.882,18778,0,986.69,NA,9.156,1340.185,371.609,53.001,4.311,0.84,0.436,6.68,9.882,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 05:30:00 +0000",5.969,8.106,8.543,790,-72,61.571,62.429,8.106,1183.631,336.614,39.75,3.871,0.61,0.386,5.969,8.543,6.269,8.729,9.141,18972.571,0,986.559,NA,8.729,1290.053,353.75,51.589,3.527,0.421,0.239,6.269,9.141,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 05:45:00 +0000",5.771,7.978,8.622,805,-72.75,62,62.875,7.978,1180.674,336.209,40.532,4.406,0.962,0.34,5.771,8.622,5.815,8.166,8.561,18735,0,986.395,NA,8.166,1246.605,341.125,51.716,2.412,0.514,0.335,5.815,8.561,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 06:00:00 +0000",6.27,8.446,9.066,820,-70.429,62,63,8.446,1203.993,345.801,41.013,4.399,0.96,0.509,6.27,9.066,6.03,8.199,8.574,18972.571,0,986.144,NA,8.199,1240.779,342.526,48.417,2.394,0.399,0.326,6.03,8.574,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 06:15:00 +0000",5.786,7.714,8.254,835,-66.625,62,63.5,7.714,1177.586,333.05,39.155,3.469,0.82,0.369,5.786,8.254,6.366,8.974,9.251,18927,0,985.99,NA,8.974,1309.826,361.641,53.75,3.382,0.382,0.221,6.366,9.251,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 06:30:00 +0000",6.624,8.971,9.55,850,-68.714,62,63.857,8.971,1284.666,366.143,41.609,5.327,0.857,0.207,6.624,9.55,6.774,9.211,9.726,18947.429,0,985.907,NA,9.211,1358.637,372.69,50.811,3.587,0.606,0.44,6.774,9.726,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 06:45:00 +0000",6.308,8.188,8.712,865,-72.5,62,64,8.188,1260.472,358.054,39.391,3.212,0.852,0.256,6.308,8.712,6.746,9.159,9.838,18884,0,985.764,NA,9.159,1362.141,372.812,52.005,3.609,0.828,0.671,6.746,9.838,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 07:00:00 +0000",6.106,8.287,8.969,880,-71.857,62,64,8.287,1261.97,354.879,40.514,4.826,0.936,0.21,6.106,8.969,6.539,9.151,9.677,18972.571,0,985.509,NA,9.151,1320.67,366.087,53.809,3.823,0.694,0.304,6.539,9.677,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 07:15:00 +0000",6.37,8.55,8.864,895,-70.875,62,64.125,8.55,1286.465,366.984,40.766,3.804,0.426,0.104,6.37,8.864,6.339,8.52,8.886,18799,0,985.349,NA,8.52,1314.981,361.351,47.855,2.435,0.408,0.408,6.339,8.886,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 07:30:00 +0000",6.371,8.433,9.199,910,-69.143,62,65,8.433,1271.311,363.383,38.296,4.61,1.097,0.48,6.371,9.199,6.544,8.98,9.57,18899.429,0,985.271,NA,8.98,1326.77,368.549,52.676,2.999,0.701,0.434,6.544,9.57,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
"2020-03-10 07:45:00 +0000",6.639,8.651,8.989,925,-70.375,62,65.5,8.651,1286.708,368.362,39.055,4.246,0.439,0.156,6.639,8.989,6.912,9.214,9.781,18799,0,985.178,NA,9.214,1380.42,383.784,52.868,3.238,0.716,0.326,6.912,9.781,44705,"IUPUI112",39.858941,-86.062938,"outside","PMS5003+PMS5003+BME280"
