"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2019-08-02 16:45:00 +0000",1.58,2.413,2.52,4,-48.333,77,31.333,2.413,477.663,140.687,16.887,1.007,0,0,1.58,2.52,1.017,1.753,1.963,20970.667,0.01,869.757,NA,1.753,448.647,127.393,14.097,0.447,0.257,0.113,1.017,1.963,36621,"South Oakland, Lafayette, Indiana",40.409486,-86.87245,"outside","PMS5003+PMS5003+BME280"
"2019-08-02 17:00:00 +0000",1.251,2.087,2.104,14,-49.286,77,30.571,2.087,432.633,125.617,15.193,0.667,0,0,1.251,2.104,1.364,2.28,2.351,20900.571,0.01,869.743,NA,2.28,447.173,127.604,16.464,1.269,0.121,0,1.364,2.351,36621,"South Oakland, Lafayette, Indiana",40.409486,-86.87245,"outside","PMS5003+PMS5003+BME280"
"2019-08-02 17:15:00 +0000",44.205,125.358,167.706,29,-49.875,78.5,29.125,85.656,8791.235,2710.818,1033.989,194.479,49.585,45.021,31.869,115.911,44.796,145.999,208.916,20674,0.01,869.691,NA,98.846,9359.942,2856.118,1219.086,308.558,102.396,27.636,32.132,142.424,36621,"South Oakland, Lafayette, Indiana",40.409486,-86.87245,"outside","PMS5003+PMS5003+BME280"
"2019-08-02 17:30:00 +0000",4.91,14.213,18.519,44,-50.857,80.571,28.286,14.046,1154.18,353.923,124.367,19.709,4.941,4.616,4.91,18.444,4.641,16.827,22.867,20843.429,0.01,869.611,NA,16.449,1175.133,353.314,137.959,38.089,9.724,2.92,4.641,22.617,36621,"South Oakland, Lafayette, Indiana",40.409486,-86.87245,"outside","PMS5003+PMS5003+BME280"
"2019-08-02 17:45:00 +0000",0.301,1.065,1.174,59,-50.75,81.875,27.25,1.065,210.121,63.632,12.068,1.378,0.051,0.051,0.301,1.174,0.206,0.836,1.326,20688,0.01,869.622,NA,0.836,209.564,60.088,11.776,1.655,0.836,0.249,0.206,1.326,36621,"South Oakland, Lafayette, Indiana",40.409486,-86.87245,"outside","PMS5003+PMS5003+BME280"
"2019-08-02 18:00:00 +0000",0,0.11,0.146,74,-50.714,82.857,27,0.11,109.76,33.176,4.564,0.529,0.061,0.061,0,0.146,0,0.06,0.129,20770.286,0.01,869.519,NA,0.06,122.16,34.403,4.194,0.52,0.129,0.02,0,0.129,36621,"South Oakland, Lafayette, Indiana",40.409486,-86.87245,"outside","PMS5003+PMS5003+BME280"
"2019-08-02 18:15:00 +0000",0,0.057,0.057,87,-51,84,26.833,0.057,120.378,35.147,2.898,0.087,0,0,0,0.057,0,0.03,0.04,20794.667,0.01,869.382,NA,0.03,116.868,32.13,4.278,0.148,0.068,0,0,0.04,36621,"South Oakland, Lafayette, Indiana",40.409486,-86.87245,"outside","PMS5003+PMS5003+BME280"
"2019-08-07 17:30:00 +0000",0,0.068,0.068,6.333,-49,80.5,27.833,0.068,81.46,22.912,2.99,0.6,0,0,0,0.068,0.002,0.015,0.107,20857.333,0.012,868.012,NA,0.015,79.737,22.772,3.627,0.448,0.21,0.073,0.002,0.107,36621,"South Oakland, Lafayette, Indiana",40.409486,-86.87245,"outside","PMS5003+PMS5003+BME280"
"2019-08-07 17:45:00 +0000",69.314,199.731,273.47,19.429,-48.714,83.571,26.571,134.227,13458.697,4198.586,1674.027,321.991,86.784,79.067,47.106,184.424,70.774,235.051,341.931,20742.857,0.01,868.114,NA,157.279,14605.879,4493.943,1988.45,503.171,174.193,45.529,47.994,229.434,36621,"South Oakland, Lafayette, Indiana",40.409486,-86.87245,"outside","PMS5003+PMS5003+BME280"
"2019-08-07 18:00:00 +0000",1.661,4.361,5.655,34.375,-48.75,86,24.75,4.359,437.381,132.031,40.062,5.615,1.606,1.541,1.661,5.655,1.909,5.282,7.462,20794,0.01,868.014,NA,5.234,495.92,146.204,46.615,10.025,3.699,0.734,1.909,7.388,36621,"South Oakland, Lafayette, Indiana",40.409486,-86.87245,"outside","PMS5003+PMS5003+BME280"
