"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2020-03-14 15:00:00 +0000",5.96,8.967,9.593,8.333,-88,49,43,8.967,964.215,279.04,43.032,3.112,0.768,0.125,5.965,9.235,6.37,9.015,9.405,25336,0,1004.85,NA,9.015,971.88,270.995,36.53,2.465,0.285,0.235,6.37,9.405,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 15:15:00 +0000",6.783,9.931,10.763,12,-87.286,48.857,44.429,9.931,1088.2,312.937,49.087,3.077,0.903,0.307,6.783,10.763,7.249,10.66,11.448,19033,0,1004.535,NA,10.66,1069.364,308.34,47.155,3.172,0.782,0.092,7.249,11.448,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 15:30:00 +0000",7.056,11.059,12.266,26,-79.143,48.429,47.429,11.059,1108.357,317.363,57.489,4.506,1.369,0.33,7.056,12.266,7.12,10.99,11.901,19354.286,0,1003.79,NA,10.99,1066.037,306.657,51.407,3.48,1.067,0.104,7.12,11.901,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 15:45:00 +0000",5.939,8.711,9.448,8,-84,47,47.75,8.711,952.33,275.166,43.556,2.458,0.731,0.256,5.939,9.448,6.468,9.182,10.361,19333,0,1003.672,NA,9.182,960.14,278.719,39.215,3.066,1.19,0.14,6.468,10.361,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 16:00:00 +0000",5.831,8.854,9.634,23,-85.429,45.857,48.857,8.854,959.706,273.581,42.891,3.031,0.926,0.119,5.831,9.634,6.097,9.239,10.081,19258.286,0,1003.827,NA,9.239,965.267,274.03,41.107,3.294,0.75,0.063,6.097,10.081,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 16:15:00 +0000",6.178,9.282,9.665,38,-85.5,46,50,9.282,987.051,283.442,43.219,2.738,0.514,0.072,6.178,9.665,6.272,9.388,10.104,19225,0,1004.034,NA,9.388,966.961,271.306,39.523,3.309,0.721,0.024,6.124,9.897,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 16:30:00 +0000",6.304,9.573,10.169,53,-87.143,46,49.714,9.573,1014.9,292.289,47.774,3.121,0.726,0.159,6.304,10.169,6.746,10.016,10.71,19404.571,0,1003.991,NA,10.016,1029.335,293.554,46.672,2.616,0.728,0.104,6.816,10.815,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 16:45:00 +0000",7.051,10.178,10.981,68,-86.375,46,50,10.178,1085.912,310.888,48.848,3.449,1.016,0.231,7.051,10.981,7.02,10.103,11.07,19234.286,0,1003.793,NA,10.103,1045.011,300.791,43.987,2.907,0.876,0.216,7.02,11.07,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 17:00:00 +0000",7.039,10.267,10.926,83,-86.286,46.143,50,10.267,1079.367,310.827,51.436,3,0.736,0.134,7.039,10.926,7.31,10.616,11.712,19374,0,1004.081,NA,10.616,1069.724,306.075,46.078,3.585,1.232,0.194,7.31,11.712,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 17:15:00 +0000",7.327,11.164,12.141,97,-86,46,51.143,11.164,1109.386,320.767,56.479,4.004,1.08,0.33,7.327,12.141,7.613,11.134,12.571,19404.571,0,1004.393,NA,11.134,1108.63,318.21,49.196,3.936,1.557,0.166,7.613,12.571,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 17:30:00 +0000",7.22,10.611,11.536,113,-86.143,46,50.571,10.611,1098.498,315.796,52.449,3.551,0.844,0.204,7.279,11.412,7.784,11.2,12.249,19351,0,1003.906,NA,11.2,1125.826,324.409,47.058,3.555,1.194,0.11,7.784,12.249,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 17:45:00 +0000",7.539,10.857,11.616,127,-86.429,46,50.286,10.857,1123.59,324.109,54.841,3.449,0.761,0.237,7.539,11.616,7.793,11.091,12.303,19258.286,0,1003.234,NA,11.091,1113.61,320.563,48.444,3.439,1.057,0.314,7.793,12.303,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 18:00:00 +0000",6.226,9.663,10.773,142.714,-87.429,46,51.571,9.663,1016.543,289.426,50.59,3.637,1.349,0.21,6.226,10.773,6.996,10.093,11.409,19220.571,0,1002.856,NA,10.093,1029.891,295.504,43.637,3.503,1.206,0.244,6.996,11.409,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 18:15:00 +0000",5.819,8.935,9.724,158,-87.375,46,51,8.935,948.094,271.789,46.35,3.305,0.961,0.145,5.819,9.724,6.655,9.514,10.318,19281,0,1002.98,NA,9.514,997.79,285.884,43.691,2.641,0.799,0.103,6.659,10.323,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 18:30:00 +0000",6.599,9.881,10.366,173,-84.286,46.143,50.429,9.881,1020.97,293.554,49.84,2.986,0.621,0.047,6.599,10.366,6.814,9.933,10.91,19379.429,0,1003.316,NA,9.933,1009.066,290.23,43.692,2.921,0.944,0.278,6.791,10.831,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 18:45:00 +0000",6.911,10.238,10.96,188,-86,46.75,50.625,10.238,1089.388,310.254,50.186,2.968,0.719,0.278,6.911,10.96,7.355,10.788,11.798,19289,0,1003.24,NA,10.788,1057.587,304.876,47.47,3.637,1.184,0.337,7.237,11.716,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 19:00:00 +0000",7.283,10.916,11.629,203,-86.857,47,50.429,10.916,1121.464,324.673,52.804,3.883,0.88,0.143,7.283,11.629,7.74,11.44,12.433,19403.429,0,1002.819,NA,11.44,1118.619,323.548,50.605,3.005,0.862,0.226,7.795,12.425,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
"2020-03-14 19:15:00 +0000",7.584,11.06,11.976,218,-86.5,47,50,11.06,1165.028,334.051,54.45,3.891,0.905,0.314,7.584,11.976,8.071,11.929,12.914,19224,0,1002.408,NA,11.929,1155.382,332.784,50.939,4.179,0.998,0.154,8.071,12.914,12649,"IUPUI114",39.866564,-86.088297,"outside","PMS5003+PMS5003+BME280"
