"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2019-12-20 22:30:00 +0000",0.285,0.735,0.88,2,-53.5,74,18.5,0.735,363.3,98.13,8.28,0.67,0.33,0.13,0.285,0.88,0.675,1.245,1.44,19732,0.005,875.35,NA,1.245,335.405,96.485,12.775,1,0.265,0,0.675,1.44,44701,"IUPUI111",39.879484,-86.061789,"outside","PMS5003+PMS5003+BME280"
"2019-12-20 22:45:00 +0000",0.871,1.515,1.67,12,-55.75,74.625,16.5,1.515,385.148,103.18,11.422,1.069,0.205,0.088,0.871,1.67,0.725,1.536,2.08,19647,0,875.21,NA,1.536,329.116,92.36,15.381,2.155,0.608,0.501,0.725,2.08,44701,"IUPUI111",39.879484,-86.061789,"outside","PMS5003+PMS5003+BME280"
"2019-12-20 23:00:00 +0000",38.236,102.85,146.721,27,-54.571,75.857,16,70.24,7968.75,2289.063,846.299,202.111,55.339,25.044,27.244,101.091,37.503,106.304,180.413,19610.286,0,875.146,NA,72.29,7318.424,2240.97,975.911,275.41,87.094,49.336,26.801,122.236,44701,"IUPUI111",39.879484,-86.061789,"outside","PMS5003+PMS5003+BME280"
"2019-12-20 23:15:00 +0000",2.368,6.238,8.222,42,-53,77.375,15.25,6.184,643.854,180.521,56.709,9.664,2.491,1.05,2.368,8.21,2.426,7.642,12.976,19625,0,875.21,NA,7.434,600.528,182.57,74.88,21.571,6.481,3.64,2.426,12.7,44701,"IUPUI111",39.879484,-86.061789,"outside","PMS5003+PMS5003+BME280"
"2019-12-20 23:30:00 +0000",0,0,0,57,-55,78.571,15,0,27.166,7.096,1.107,0.054,0.027,0,0,0,0,0,0.066,19610.286,0,875.22,NA,0,24.396,7.381,1.679,0.437,0.13,0,0,0.066,44701,"IUPUI111",39.879484,-86.061789,"outside","PMS5003+PMS5003+BME280"
"2019-12-20 23:45:00 +0000",0,0,0,72,-53.25,79.5,14.5,0,16.77,3.784,0.489,0.076,0.022,0.022,0,0,0,0,0.032,19561,0,875.154,NA,0,18.738,5.466,1.114,0.119,0.065,0,0,0.032,44701,"IUPUI111",39.879484,-86.061789,"outside","PMS5003+PMS5003+BME280"
"2020-03-06 19:00:00 +0000",4.69,5.76,6.21,2,-73,44,39,5.76,929.93,256.36,28.48,1.14,0.31,0.31,4.69,6.21,4.1,5.43,5.47,18504,NA,997.13,NA,5.43,816.9,230.98,25.95,1.3,0.05,0,4.1,5.47,44701,"IUPUI111",39.879484,-86.061789,"outside","PMS5003+PMS5003+BME280"
"2020-03-06 19:15:00 +0000",4.552,6.438,6.664,11,-75.5,42.25,41.875,6.438,953.843,261.026,30.637,1.584,0.277,0.094,4.631,6.824,4.161,6.314,6.869,19404.571,0.01,997.086,NA,6.314,839.191,241.004,31.159,2.616,0.496,0.293,4.161,6.869,44701,"IUPUI111",39.879484,-86.061789,"outside","PMS5003+PMS5003+BME280"
"2020-03-06 19:30:00 +0000",4.029,5.62,5.929,26,-76,41,45.857,5.62,838.498,232.716,30.232,1.398,0.31,0.134,4.025,5.88,3.668,5.581,6.048,19444,0.01,997.356,NA,5.581,752.406,214.8,31.812,2.748,0.286,0.098,3.668,6.048,44701,"IUPUI111",39.879484,-86.061789,"outside","PMS5003+PMS5003+BME280"
"2020-03-06 19:45:00 +0000",3.214,4.509,4.877,40,-76.571,40.857,47.714,4.509,697.173,196.026,25.459,1.783,0.394,0.189,3.214,4.877,3.09,4.726,5.276,19518.857,0.01,997.481,NA,4.726,628.713,185.281,29.284,3.123,0.444,0.244,3.09,5.276,44701,"IUPUI111",39.879484,-86.061789,"outside","PMS5003+PMS5003+BME280"
