"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2020-03-24 00:30:00 +0000",90.79,133.83,155.36,2,-44,74,33,88.31,14619.86,4189.14,765.62,77.83,27,2.55,59.6,102.81,100.93,146.8,158.78,19568,NA,989.07,NA,97.07,17989.76,5078.2,875.1,64.51,13.56,0.51,66.44,105.05,3118,"NotFU",38.956103,-84.657426,"outside","PMS5003+PMS5003+BME280"
"2020-03-24 00:45:00 +0000",86.814,127.016,142.19,11,-42.75,77.625,29,83.776,14836.931,4212.185,735.784,68.136,18.045,2.114,56.994,93.869,97.949,141.175,151.676,19156,0.01,989.052,NA,93.261,17573.165,4948.811,833.516,55.872,11.026,0.784,64.44,100.279,3118,"NotFU",38.956103,-84.657426,"outside","PMS5003+PMS5003+BME280"
"2020-03-24 01:00:00 +0000",81.18,118.001,129.456,26,-47.571,80.286,25.857,77.893,14340.641,4069.876,701.021,59.391,13.634,1.797,53.33,85.586,90.869,128.679,137.529,19164.571,0.01,989.2,NA,85.003,16428.183,4590.519,731.929,47.454,9.361,0.41,59.826,90.917,3118,"NotFU",38.956103,-84.657426,"outside","PMS5003+PMS5003+BME280"
"2020-03-24 01:15:00 +0000",100.029,144.589,159.954,41,-51.75,79.125,26,95.645,17513.984,4976.482,870.299,73.498,18.422,2.229,65.954,105.904,107.66,153.586,164.466,18875,0.01,989.276,NA,101.586,19291.56,5418.95,888.901,58.642,11.425,0.552,70.962,108.805,3118,"NotFU",38.956103,-84.657426,"outside","PMS5003+PMS5003+BME280"
"2020-03-24 01:30:00 +0000",90.021,130.104,144.26,56,-53.429,79,26,86.04,15877.434,4499.047,775.321,66.767,16.836,1.786,59.301,95.456,98.343,139.559,148.569,18921.143,0.01,989.426,NA,92.201,17707.363,4964.13,804.919,50.316,9.321,0.309,64.837,98.231,3118,"NotFU",38.956103,-84.657426,"outside","PMS5003+PMS5003+BME280"
"2020-03-24 01:45:00 +0000",95.106,138.569,154.316,71,-53.375,78.875,26.875,91.606,16692.309,4749.706,841.304,75.081,19.405,2.024,62.624,102.131,104.434,149.052,159.371,18975,0.01,989.534,NA,98.636,18705.746,5249.658,863.814,56.071,10.871,0.422,68.856,105.491,3118,"NotFU",38.956103,-84.657426,"outside","PMS5003+PMS5003+BME280"
"2020-03-24 02:00:00 +0000",93.881,136.46,151.896,86,-52.714,78,27,90.264,16446.391,4674.487,826.257,73.027,18.544,1.997,61.849,100.52,103.98,148.92,158.75,18814.857,0.01,989.436,NA,98.533,18655.273,5239.231,863.14,56.189,10.497,0.42,68.533,105.013,3118,"NotFU",38.956103,-84.657426,"outside","PMS5003+PMS5003+BME280"
"2020-03-24 02:15:00 +0000",81.624,118.72,130.319,101,-55.125,78,27,78.382,14354.13,4073.932,707.021,60.275,13.839,1.514,53.692,86.162,91.129,130.066,139.779,18709,0.01,989.561,NA,85.962,16387.239,4594.581,750.164,52.628,10.336,0.396,60,92.436,3118,"NotFU",38.956103,-84.657426,"outside","PMS5003+PMS5003+BME280"
"2020-03-24 02:30:00 +0000",101.14,149.163,167.546,116,-53.857,78,27,98.693,17646.111,5038.804,916.084,87.59,22.691,3.053,66.69,110.926,113.041,164.921,175.966,18787.429,0.01,989.717,NA,109.219,20143.484,5691.699,986.044,65.781,11.266,0.59,74.623,116.563,3118,"NotFU",38.956103,-84.657426,"outside","PMS5003+PMS5003+BME280"
"2020-03-24 02:45:00 +0000",77.464,112.888,124.496,131,-53.25,78.125,26.75,74.516,13634.911,3869.475,678.338,59.228,13.955,1.508,50.874,82.932,87.009,123.824,132.844,18745,0.01,989.638,NA,81.794,15689.209,4385.438,711.771,49.012,10.12,0.466,57.262,87.83,3118,"NotFU",38.956103,-84.657426,"outside","PMS5003+PMS5003+BME280"
