"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2019-03-01 00:00:00 +0000",16.907,23.258,24.783,154.455,-92.273,35.636,49,23.258,2248.28,687.535,105.902,5.807,1.465,1.153,16.907,24.783,15.883,22.085,22.809,30600,0.043,1001.174,NA,22.085,1798.591,564.208,80.855,4.498,0.765,0.402,15.883,22.809,12927,"Brighton Park Central",41.821872,-87.699912,"outside","PMS5003+PMS5003+BME280"
"2019-03-01 00:15:00 +0000",16.815,23.629,25.192,169.727,-92.182,35.636,49.364,23.629,2261.581,692.712,105.179,6.185,1.567,1.041,16.815,25.192,16.248,22.18,23.134,30575.273,0.041,1001.425,NA,22.18,1823.815,573.742,82.14,4.475,0.957,0.42,16.248,23.134,12927,"Brighton Park Central",41.821872,-87.699912,"outside","PMS5003+PMS5003+BME280"
"2019-03-01 00:30:00 +0000",16.965,23.307,25.295,185,-92.5,35.9,49.2,23.307,2285.346,702.195,103.548,6.179,1.748,1.304,17.021,25.298,16.084,22.042,23.088,30545.6,0.043,1001.508,NA,22.042,1822.333,571.846,81.316,4.341,0.793,0.412,16.084,23.088,12927,"Brighton Park Central",41.821872,-87.699912,"outside","PMS5003+PMS5003+BME280"
"2019-03-01 00:45:00 +0000",17.113,23.318,24.699,200.778,-92.444,35.778,50,23.318,2267.194,693.088,105.238,5.703,1.272,0.871,17.113,24.699,16.215,22.074,23.052,30123.2,0.044,1001.589,NA,22.074,1818.973,572.186,81.561,4.497,0.9,0.565,16.215,23.052,12927,"Brighton Park Central",41.821872,-87.699912,"outside","PMS5003+PMS5003+BME280"
"2019-03-01 01:00:00 +0000",16.572,22.83,24.388,212.167,-92.667,35.667,49.833,22.83,2210.747,678.495,102.512,5.258,1.428,1.218,16.572,24.388,15.707,21.082,22.018,29056,0.04,1001.775,NA,21.082,1764.928,554.148,77.943,3.943,0.905,0.275,15.707,22.018,12927,"Brighton Park Central",41.821872,-87.699912,"outside","PMS5003+PMS5003+BME280"
"2019-03-01 01:15:00 +0000",15.78,21.562,22.947,229.222,-93.333,35.222,50.778,21.562,2110.156,644.793,99.352,4.179,1.331,1.148,15.78,22.947,15.112,20.611,21.998,27792.8,0.044,1001.924,NA,20.611,1708.45,537.826,77.619,4.435,1.241,0.587,15.112,21.998,12927,"Brighton Park Central",41.821872,-87.699912,"outside","PMS5003+PMS5003+BME280"
"2019-03-01 01:30:00 +0000",18.381,25.289,26.924,244.5,-93.375,35,50.875,25.289,2398.219,736.273,115.071,6.004,1.506,1.333,18.339,26.989,16.726,23.331,24.514,30555,0.045,1001.802,NA,23.331,1878.091,591.635,87.129,4.809,1.069,0.512,16.726,24.514,12927,"Brighton Park Central",41.821872,-87.699912,"outside","PMS5003+PMS5003+BME280"
"2019-03-01 01:45:00 +0000",19.048,26.467,27.817,258.833,-92.167,35,51,26.467,2500.007,767.397,121.356,5.549,1.363,1.041,19.149,27.947,17.933,24.763,25.89,29739.429,0.05,1001.709,NA,24.763,1995.716,626.936,94.837,4.867,0.951,0.516,17.933,25.89,12927,"Brighton Park Central",41.821872,-87.699912,"outside","PMS5003+PMS5003+BME280"
"2019-03-01 02:00:00 +0000",18.665,26.165,27.365,274,-90.75,34,51.75,26.165,2437.998,747.245,121.998,5.075,1.21,0.922,18.665,27.365,17.652,24.64,25.64,24080,0.05,1001.698,NA,24.64,1974.348,620.212,94.618,5.078,0.95,0.56,17.652,25.64,12927,"Brighton Park Central",41.821872,-87.699912,"outside","PMS5003+PMS5003+BME280"
"2019-03-01 02:15:00 +0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12927,"Brighton Park Central",41.821872,-87.699912,"outside","PMS5003+PMS5003+BME280"
